prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
아름다운 꿈,아름다운 꿈,"하얀 눈송이가 내 손을 흔들며
한 송이 꽃 한 송이를 틔운다
작은 가슴 뭉클해지는 순간 그립다 
아름다운 빛에 눈을 뜨고
그녀의 빛나는 밤은
하늘에서 별빛을 받아내리
달빛 찬란한 햇살 속에 서있는 길들
그리움이 나를 위로해 준다면
아름답기만 하진 않아도 좋겠지
그래서 행복하게 살기를 바란다.
아름다운 꿈을 이루기 위해서
먼저 좋은 모습을 보여주세요
행복은 늘 함께하는 것이니라
이렇게 아름답고 행복한 삶을 살기 위한
사랑스런 마음을",0.8411262035369873,0.8338381052017212,0.1588737964630127,아름다운 사람,"그대는 아름다운 사람 별을 사랑하고 하늘을 사랑하고 먼 곳 슬픔까지 사랑하는 그대는 아름다운 사람 아름다운 사람에게선 꽃 같은 향기가 난다 늘 곁에 있고 싶고 멀리 있으면 그리워진다 언제나 눈으로, 눈으로 사랑을 말…"
산 속에,산 속에,"시냇물이 흐르는 곳에
산속 깊은 곳에서
바람이 불어와도
강물을 건너다보면
다시 또 다시 강물로 흘러가기 마련입니다
그래서 봄이면 꼭 찾아오곤 하죠
시원한 바람과 함께
봄의 정취를 물씬 풍기며
자신만의 색깔로
정결한 아름다움을 만들어 내는 것은 물론이요
단순하고 소박하지만 아름다운 마음이 깃든
산길을 따라 걸어가는 사람들의 마음에도
아름답고 품격있는 아름다움으로 가득합니다
어느 날엔가
숲속에서
생각하는 순간도",0.8402697443962097,0.8139593005180359,0.15973025560379028,초록빛 물결,고요하고 상쾌한 자연 속 풍경 바람결에 마구 일렁이고 넘실대는 한적한 자연이 주는 아름다운 선물 봄이 무르익어 펼쳐진 감동 장관 봄바람 스쳐 가는 초록세상의 향연 더욱 눈부신 신록의 초록빛 향연 하늘빛 영혼으로 떠오…
달빛 미소,달빛 미소,"꿈처럼 빛나던 그 날의 내 마음속엔
그렇게 아름다운 달이 떠오르는데
그것은 그저 먼 하늘만 바라보니
이토록 아름답게 빛나는 그대
밤하늘에 별이 서려 있는 것은
오직 나의 행복일 뿐인 것이다.
또한 나를 향해 웃으며 울고 있기에
내 안에 빛이 가득히 머문다.
달빛을 따라 나는 걷고 또 걷는
아름답다고 하는 말들은 모두 내 안에서
나를 깨우는 것임을 알면
언제나 이럴 수가 있다.
하지만 그렇게 나에게 속삭이는 말은 내가 아니다.
마음 속에 빛은 언제나 존재한다.
그래",0.8376357555389404,0.8237320184707642,0.16236424446105957,해바라기 연가,오직 당신 있는 곳만 향합니다. 그리움 때문에 나는 당신을 향해 서 있습니다. 그대를 바라보아야 힘이 솟고 당신의 빛을 받아야 피어납니다. 한순간도 잊지 못할 그대 얼굴 온종일 그리움에 파묻혀 밤이 와도 여전히 흔들…
항상 이런,항상 이런,"나만의 마음을 가질 수 있어야 할 때면 늘 그랬듯
이런 마음
오늘도 우리는
그대 곁에 있는 나를
우리가 사랑할 때에야
우리는 또 다른 내가 될 것입니다.
눈앞의 작은 변화에도 흔들리지 않는다
우리 자신을 돌아보고
나를 이해하며 함께 웃어주며
사랑한다면 너는 행복할 것입니다.!
세상에, 이토록 아름다운 날이 있습니까?.
누구든 사랑하는 사람은 행복한 사람입니다..
모든 사람이 다 좋은 날, 우리를 위해
살아갈 수 있도록
서로에게 모두 평안하게 해주는 것도 모자라서
당신의 마음은",0.8376283645629883,0.8117612600326538,0.16237163543701172,우리,서로 좋아해서 발전해 가는 좋은 관계 우리는 영원으로 향하는 길을 걷고 있습니다. 조심스레 엮어 가는 사랑의 실타래 우리는 곱디고운 정을 나누며 행복을 공유해야 합니다. 우리는 서로가 힘들다고 느껴질 때 위로 격려를…
푸른  숲,푸른  숲,"내 가슴엔 푸른 기운이 스며들었다
이제 초록색이 되어서
그런 아름다운 꿈을 꾸는다음
고운 나무 그늘에서
푸른 새들의 꿈들이 자라난다
푸른 숲으로 피어나는 새싹들은
나뭇잎 하나 없이도 자랄 수 있단다.
흰 구름 사이로 붉은 태양이 햇살을 받아
아름다운 하늘길이 열리면
숲의 모습은 더 아름다워지겠다.'..
푸른 하늘과 함께하는 봄꽃들이
모두 다 푸르른 줄 모르고 있다
붉은 동백꽃의 하얀 가슴이
가끔씩 우리 곁에 서서
푸른 숨결에 반짝이는 나뭇잎 한",0.8373442888259888,0.8330371975898743,0.16265571117401123,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
아침 미소,아침 미소,"먼 곳일지라도 내 맘을 열어주는 그 순간에 행복이 찾아오길
그렇게 그리움을 가슴에 품고 있는 그대여
더할 나위 없이 편안한 하루가 되리라
그리운 가슴을 어루만지는 고운 눈빛으로 사랑해요
그리움만큼 행복한 일보다 더 힘든 일은 없는 것 같아요
세상 모든 일이 다 그렇듯
아침에 하니 가슴이 따뜻한 이 가을날에도
사랑은 영원하네요.
그대여! 오늘 밤도 변함없이
함께하는 멋진 날이 되기를 기대합니다.
오늘 저녁도 변함없는 아름다운 시간 속에
내",0.8359977602958679,0.8334586024284363,0.16400223970413208,가을 사랑,우리는 인적이 드문 공원에서 흥겨운 감정으로 낙엽을 밟으며 바스락거리는 소리를 들으며 정답게 거닐면서 그대와 맺은 인연은 우리의 아름다운 가을 사랑이 시작 됐지요. 가을 향기 같고 낙엽의 속삭임 같은 당신 마음은 보…
겨울 노래,겨울 노래,"봄이 오고 있구나
겨울을 부르는 새 소리가 들린다
그냥 봄날만 같았지
이미 늦었나 보네
오늘도 내 눈처럼 하얗게 질 무렵
다시 한 번 하얀 하늘 위를 걸어가는 걸음
겨울을 부르는 노래는 어김없이 스산한 낙엽처럼 지워진다
아직도 여름의 향기를 간직한 채 피어오르는 가을빛은
새벽이 되어 내리는 시냇물 사이로 흘러간다
내 안의 햇살은
어제의 밤과 오늘 날의 마음까지 다 들어오고 있다
겨울 노래를 듣는 내내
나는 어느 날 갑자기 눈부시고 환희",0.8348724842071533,0.8302157521247864,0.16512751579284668,봄이 온다.,"아직 바람 끝엔 겨울이 남아 있고, 어제 내린 눈발에 목련 가지도 차가운 계절을 끝까지 품고 있다. 갑자기 밀어닥친 혹한에 강물도 잠시 걸음을 멈추었지만 움츠린 까치는 깨금발로 겨울을 딛고 밤새 굶은 비둘기 떼는 희…"
다시 이슬,다시 이슬,"그립다
기다리는 동안
그대는 기다린다.
아무도 오지 않을 때
나는 더 이상 기다리고 있다.
나도 언제 갈지 모른다.
세월은 흘러간다.
한때는 너무 빨리 흘러갔지만 지금은 여전히 아름답다.
눈물을 흘리며 흐르는 눈물
그리고
다시 이슬비처럼 흘러내리는 눈물을 본다.
내일 또 만날까
무슨 일이라도 있을까?
이슬비는 내 가슴으로 온다.
너를 기다리면서 나는 너를 기다린다. 그것은 나를 기다리는 것이다.
오늘을 사는 우리는 모두 이 하늘 아래서
잊혀진 채 살아간다. 하나, 둘, 셋.
모든 게 녹아서다.
우리들이 함께",0.8337277770042419,0.8176532983779907,0.16627222299575806,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
당신의 봄,당신의 봄,"사랑으로 내 마음의 빛을 비추어주는
나만의 시간을 만들어 주는
나의 마음속 깊은 곳에
봄의 향기가 피어날 수 있도록
이제 당신의 눈물이여서
당신의 마음에 들어 있는
스스로 만든 아름다운 꽃들을 그려봅니다
사랑하는 당신을 위해
모든 꽃이 활짝 피어나게 해주세요
마음속에 스며들어야 할
당신은 언제나 아름다워요
그렇게 아름다움이 가득하면
언제나 아름다움은 그대에게 넘치네요
미움받을 때는 먼저 나부터 챙겨주고 싶습니다
우리 모두 사랑해요!
어느 날 이 세상에 하나",0.831963300704956,0.8253521919250488,0.16803669929504395,봄이 올 때,참 좋은 당신이 함께 해서 봄이 올 때 내 마음이 안연 해 집니다. 꽃피는 봄날 당신 때문에 내 마음도 고운 꽃이 피는 시간입니다. 꼼꼼히 헤아려 보지 않아도 참 좋은 당신이 함께 해서 봄이 올 요즘 기쁨 꽃 한 송…
작은 호수,작은 호수,"커다란 물길이 틔어 피어나고 있어요
봄바람이 불어와 꽃향기는 싱그러워
작은 호수의 맑은 물을 마시며
미친 듯 웃으며 잠들었다
아직까지 봄의 향기가 남아 있는 곳은
그저 어여쁜 꽃 한 송이
꽃 향기로 가득하고 있네요
그리고 큰 호수는 저렇게 아름다운가요요?
언젠가는 또 만날 수 있을 텐데요
나 또한 언젠간 나만큼 아름답게 살 거야요
우리가 서로 사랑할 때 좋은 날이 올 테니까요!
내게는 그런 희망만이 있지 않겠죠?
행복한 날",0.8319041728973389,0.827100396156311,0.16809582710266113,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
매일 그리워,매일 그리워,"아침 이슬비가 내리니
눈물이 뚝뚝 떨어지고 있는데
가슴을 적시는 바람이 부는 것 같아서
하얀 눈물 흘리며
얼마나 고맙고 행복했는지!
아직도 가슴이  뚫린 걸까,
그래도 나는 이렇게 마음 아파했던 건데
내 가슴 속엔 아직 따뜻하니
하루라도 내 가슴을 지켜줄 수 있는 것이니까..
어려울 때 힘을 주는 게 그립지요...
그렇게 그대에게 준 사랑을
이제 더 이상 전하지 못할까
나는 이제 더는 미련 갖지 않기로 다짐해봅니다..)",0.8267918825149536,0.8116987347602844,0.1732081174850464,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
아픈 하루,아픈 하루,"세상살이가 어떨까요
아픈 얼굴로 눈뜨고 사는 날들
어느새
마음속에 그리움으로 남아서
힘들고 힘든 때라지만
그래도 기댈 곳은 없는지
눈을 감은 채
가슴이 설레며 웃는다면
그런 마음씨는 더욱더 살아있겠죠?
나는 사랑합니다..
너무 아프고, 고통스럽습니다..
기다리는 것은 그대 뿐입니다...
내겐 아픔만이 남아있습니다
내가 사랑하는 사람은 누구인가요!
나는 너를 위해 죽을 수 있습니다..
사랑하는 사람이라고 생각합니다",0.8260983228683472,0.7970179319381714,0.17390167713165283,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
아름다운 바다,아름다운 바다,"산 속에서나
자신을 사랑하지 않은 그대를
바라보지 않는 그대에게
눈물이 흘렀던지
이제는 이별도 슬픔도
아름다움을 알 수 있게 되었네요
그렇게
바쁜 세상사를 함께 했던 내게는
마음을 비워줄 길이 없었어요
슬픔과 아픔을 나누는 시간이 있었습니다
우리들은 서로 마주 보고
서로의 마음을 어루만지며 지냈는데요.
하지만
한 발자국도 더 나아가고 싶었죠
사랑을 나눌 때면
가슴에 가득 메인 마음이 말해주더군요...
그러나",0.8237931728363037,0.8180750608444214,0.1762068271636963,도라지 꽃,휘어진 길모퉁이마다 그리움이 서려 희미한 달빛 아래 홀로 선 그대 모습 사랑의 흔적을 따라 나는 조용히 눈을 감네. 바람에 실려 오는 보랏빛 향기 그대와의 추억이 가슴에 머물러 눈물에 젖은 밤하늘을 바라보며 사랑은 …
겨울 하늘,겨울 하늘,"내 눈길은
얼추 그어져 있고
새들의 울음소리 들린다
아직 봄은 못 가고
조금씩 조금씩 봄이 온다 싶었는데
내 마음은 한지 한참이 지나가고
눈길조차 끊긴 채
멀리 있는 별빛 속에 파묻혀 있어
무언가 고단함이 느껴져서
하늘에선 꽃향기를 피우며
가을을 보내며 또 다른 꿈을 꾸고 있습니다
그리고 다시 한번도 보지 못했던
푸른 하늘을 바라보면서
나를 찾아옵니다
봄의 향기는 언제나 내게로 왔으며
꿈과",0.8227387070655823,0.8194648623466492,0.17726129293441772,그렇게 보이지 않는곳에도,나뭇잎 마음을 가지듯 초록색의 그 흐느낌 속에 다시 봄비처럼 내리는 안개의 알 수 없는 두 마음도 시린 손끝이 서러워 고운 별들의 입김을 기워 바람의 언덕을 만들고 옷깃을 스치도록 살며시 지나쳐 버린 꽃들의 봄으로 …
바람의  춤,바람의  춤,"눈부시게 불타는 밤은 깊어가는가 싶더니
바람에 잠긴 숲 속엔
눈부신 햇빛이 쏟아진다.
한겨울의 추위를 녹여주던 바람소리.
내 마음속에 서리는 바람결에
그때를 기다리며 그리워하는 것 같다.
언제부턴가 나는 너와 함께 있었다.
나는 하늘 위에서 춤을 추는 것이 아니라
하늘 아래 누운 채, 내 곁에서
나를 지켜줄 것이다.
나도 너와 같이 있을 것이다....이렇게 아름다운 날들을 남겨두고 온 나..
그래서 나는 널 믿고 있었다..... 경기도 성남시 분당구 야",0.8221443295478821,0.7901310920715332,0.17785567045211792,봄 눈 내리는 거리,그 언젠가 봄이었다. 너의 손을 잡고 걸었던 거리에 그날을 연상하는 눈이 또 내린다. 찬 바람 속에서도 너의 숨결이 닿으면 따뜻했다. 어느 틈엔가 말없이 내 손을 꼭 쥐던 너의 온기는 눈이 녹아 흐르듯 내 가슴에 스…
햇살 바람,햇살 바람,"아침바람에 별빛 한 줌이 비쳐온다.
세찬 추위 속에
아침이 밝아오면
여느 때처럼 찬 바람이 불고 있나 보다.
햇살이 스르륵 내리고 있다.
겨울의 길목인
봄은 꽃샘추위로 가득하다.
늦가을 정취가 가득한
강물의 물결도 서러워 보인다.
눈부신 밤하늘에서 바라본 바람은
누구에게도 보이지 않는 것 같다.
그토록 그리워하던 그 그리움은 어디로 갔는가.
우리 모두는 이 겨울에도 불구하고
꿈을 꾸었다.
온 세상을 떠나가는 시간이 언제인가.
더 이상 꿈만은",0.8214834928512573,0.8144410252571106,0.17851650714874268,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
별빛 춤,별빛 춤,"별빛을 따라 물 흐르듯 흘러간다
나는 그렇게 별이 되어버린다
별이 되고 말았나
나를 떠나보낸 그 시절을 잊는 건가.
그때만 해도 나는 내 마음의 벽을 넘지 못했었다 싶었다.
그러나 나로 인해 난 아직 아무것도 모르고 있었다.
사랑은 다시 찾아올 수 없는 것 같기도 하고
그리고 내가 너를 떠났다고
생각하는 순간에도 그리움은 남아 있을 것만 같았다.
아니면 지금처럼 한없이 날 사랑하고 있었는지도 모르겠다.
내 마음속에 또 다른 기억으로 남아 있는 것은
내가 얼마나 나를 미워했는지를 알고 있기 때문이다.",0.8191581964492798,0.774656355381012,0.18084180355072021,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
마지막 세상,마지막 세상,"두 손을 모아 손뼉을 치며
어색한 침묵의 시간을 보내고
오랜 시간 동안 쌓인 오해를 풀어보자!
아직도 나는 그 긴 침묵에 젖어버린다
세상 모든 것은 언제나 한순간에 멈춰 서지만
그대 또한 언젠가는 내가 되어주리라 믿는다 할지라도
내게 남은 시간은 오직 내 가슴뿐이리라.
그리하여 이 세상엔 영원한 사랑이 가득하구나. -
나는 아직 그대 곁에 있고 싶다.
언제까지나 나의 영혼은 내게 있으리라..
그리고 나의 마음, 지금 당신이여도 당신의 마음은 나를 바라보고 있다.",0.8186949491500854,0.8098117709159851,0.18130505084991455,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
마지막 눈물,마지막 눈물,"이젠 이별이 되어도 나는 할 일이 없어요
그렇게 살아야 해요
내일 당장 내 곁에 있어야지 
마지막 울음이라도 그걸로 마무리해야 해요
어쩌면 이제 다시 못 올지도 모르는데 
아직도 또 나를 기다리고 있어요 
날 잊지 못한 채 웁니다
오늘만큼은 나만 기억해줘도
우리 모두 행복해지는 거죠!
다시 한번 함께 하고 싶어요
잊었던 나의 마음
나의 아픔을 잊고 있는 그대에게 
나는 너를 사랑할게요
내일은 내가 꼭 살아줄게요
나를 그리워하는 그대에게 
사랑",0.8178415894508362,0.7828031778335571,0.18215841054916382,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
항상 멀리,항상 멀리,"먼 곳에 있는 나의 얼굴로 한발 한걸음
내 마음에 있는 내 마음만큼도
그것은 내 안에
한 줄기 빛에 더할 나위 없이 빛나는 존재란 걸
알고 싶네.
이제부터 내게 주어진
삶이란 아무것도 없으니까.
지친 몸을 이끌고 가는 길엔
혼자서도 걷기가 벅차다.
어느새 내가 떠나가는 곳은
아름다운 하늘이다.
눈물과 눈물만이 흘린다
오직 그대 곁에 있어야 한다.
무엇보다 나를 사랑하기 때문이다.(그래서 사랑은 더욱 깊어간다)
여전히 나는 내 곁에서
나를 기다린다.",0.8167973756790161,0.8083950281143188,0.1832026243209839,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
겨울 파도,겨울 파도,"내 손을 잡고
이제는 그 추운 날도
내 손에는
우리가 사랑할 수 없는 것이
바람처럼 몰려온다.
내가 먼저 손을 잡아주고
그때는 함께할 수밖에 없다.
어둠 속에서도
나를 지켜주시는 하나님,
고난과 역경을 이겨내는 주 예수님의 사랑을.
가슴을 열고 가슴을 열어 주는 크리스천입니다.
사랑은 항상 나를 감싸주는 것입니다
당신의 가슴속에
함께하는 사랑이 있을 때
마음도 따뜻해지고
하나님을 바라보는 기쁨도 누리기 쉬워지는 것입니다.
오늘도 오늘 하루를 무사히 넘길 수 있도록",0.8162051439285278,0.7988536953926086,0.18379485607147217,신성한 사랑,주님 품에 안기는 성도 구원의 기쁨이 충만한 만남 천국의 노래가 우리를 감싸네. 험한 세상에 찾아온 평화 주님 손길 따뜻한 위로 성도는 주님만 의지하며 빛나는 사랑의 등불 바라보면서 믿음의 길만 걸어가리라. 죄악의 …
아름다운 물결,아름다운 물결,"푸른 잎새들 춤추는 것 같구나.
이렇게 푸른 파도가 오니
하늘을 올려다보고 있노라니!
어느덧 가을의 끝자락에 서 있는
파도소리처럼, 이십여 년 전만 해도
가슴이 아파도
그저 웃으며 흐르는 파도 소리 들으면 좋겠다.
바다는 마음먹은 대로 흘러간다.
아름다운 물결에 몸을 맡기고
푸른 물결로 다시 한 번 물 위로 솟아난다.
푸른 물결 따라 부푼 가슴으로
삶과 사랑 모두 품안에 감긴다.
한쪽 뺨 아래 보이는
푸른 바람결 속으로
내",0.814732015132904,0.7962433099746704,0.18526798486709595,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
이미 혼자,이미 혼자,"다가와 손짓하는 낯선 사람
내게로 다가온 목소리에
그냥 지나쳐버리고 싶은 마음
가끔은 너를 바라보는
별빛처럼 외로움을 느낀다
아침에 일어나 앉을 때
마음이 안정이 되니
너마저 함께 울면
난 더 외로워질 것이다. 그런데 왜 내 마음을
혼자만 바라보지?.
나도 모르게 웃고 있네요
한마디 한 마디의 말은
어쩌다가 나에게로 올지도 몰라서
가슴이 답답할 뿐인데
나를 알아봐주길 바라며",0.8095777630805969,0.7734118700027466,0.19042223691940308,위로,누군가 위로의 손길 기다리는 사람을 만나네 모르는 척하려는 마음이 흔들려 돌아보니 측은하게 기울은 그 사람 슬플 때 더 슬픈 노래를 들으면 축축한 위로가 될까 외로울 때 더 외로운 사람을 만나면 뭉툭해지는 위로가 될…
좋은 영원,좋은 영원,"하늘하늘 내다보며 니다.
아름다움은 땅속에서
고요하게 피어납니다.
너를 닮았습니다.
내 안의 그 아름다움이
나에게 온전히 스며들 것입니다.
그것은 나만의 영원이 아니라 나 자신의 모습입니다.
어느새 나는 그 순간을 잊지 않고 살고 있습니다.
나는 너와 함께할 때면 늘 행복합니다.
내가 얼마나 고마운지 모르겠습니다. 내가 널 사랑하는 것 같은데
나의 마음을 알아주는 게 내 몫이겠죠?
한 번만 더 사랑을 하고 싶다면
난 오늘도 너처럼 예쁜 걸 사랑해봐요.
사랑은 내게 있어",0.8077073097229004,0.7991703748703003,0.1922926902770996,꽃,네가 나에게 사랑스러운 이유야 많고도 많지만 네가 나에게 눈물겨운 이유야 많고도 많지만 네가 너무나 고마운 것은 네가 거기 존재한다는 것이란다 네가 거기 환하니 피어 있는 것이란다
아름다운 호수,아름다운 호수,"산허리를 휘감고 지나간다.
그것은 오직 하나라는 그 아름다움이다.
산자락의 꽃들과 향기
우리의 운명은 모두 내 마음 속에서 시작된다.
마음에 있는 모든 것들은 하나로 연결되어 있다.
그러나 그것은 결코 아름답지 않다.
무엇이 나를 기다리고 있는지 알 수 없는 것뿐이다.
우리들의 운명을 결정하는 것은 바로 사랑인 것이다. 그것은 오로지 아름다움이다
오직 나는 그대다.
나의 아름다움을 찾아서
하나의 미로움으로
누군가를 찾는다는 것
어느 곳에서나 사랑을 발견한다는 것을.
내 영혼의 깊숙한 곳에 사랑의 향기가 숨어있음을 알게 된다.'
사랑은 언제나 우리에게 열려",0.8074665069580078,0.8001589775085449,0.1925334930419922,아름다운 사람,"그대는 아름다운 사람 별을 사랑하고 하늘을 사랑하고 먼 곳 슬픔까지 사랑하는 그대는 아름다운 사람 아름다운 사람에게선 꽃 같은 향기가 난다 늘 곁에 있고 싶고 멀리 있으면 그리워진다 언제나 눈으로, 눈으로 사랑을 말…"
아주 그리워,아주 그리워,"오늘밤은 그리운 그대여야 할텐데도
나처럼 내 마음에 있는 그 날을
다시 그리워할 수 있을까
세상일이라 해도
아니면 이별인지도 몰라서
내가 그렇게 사랑한다면
누구라도 너를 만나고 싶어지겠지만
사랑하고 싶다면
만날 만큼이라도 나에게 고백해줘야 하지 않겠느냐
너는 내게 한 가지 부탁을 해다오
너의 사랑은 영원히 내가 함께 하고 싶은 것이니
너도 나를 만난다고 하니
이제 너는 날 기다리고 있으니
나의 작은 소망도 네 마음 속에 있어",0.8067644834518433,0.7749584317207336,0.19323551654815674,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
하지만  안돼,하지만  안돼,"너는 언제나 그래.
너는 항상 널 기다릴 줄 알았지. 
난 널 기다려 준 건 내가 아니었나봐. 
아무도 내 얼굴을 보지 못해 
널 사랑하지 않았니?
네가 한 번도 나를 잊은 적 없었어.
내 사랑은 절대 그대를 잊지 않는 게야!
이젠 널 위해 나도 바랄게야! 네 사랑이니까, 
그대에게 사랑을 가져가려 해요 
잊어버리지 말아줘요, 그대.
우린 함께 가야해. 
그러면 이제 난 다시 만날 수 있어.
내가 나랑 함께 할 수 있다면 다른 사람들한테도",0.8034878969192505,0.738200306892395,0.1965121030807495,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
사랑 때문에,사랑 때문에,"두 사람은 서로의 마음에 품고 있던 사랑을 꺼내 본다.
사랑이란 것은 하나님께 맡기고 싶은 생각뿐인 것 같아요
그리고 둘 사이는 언제나 함께하고 싶고 좋은 거니까요
서로에게 의지할 때 나는 이 사랑이 영원하리라고 믿고 있는 듯 합니다
그래서인지
나의 사랑은 내게 있어 행복합니다.
그렇게 우리 둘은 서로에게 힘을 주고 싶어요.
사랑의 힘으로 내가 이 세상에 태어나게 하는 것처럼
내 안의 또 다른 사랑의 시작은 우리가 주신 사랑에요!
그러므로 우리는 내 안에 하나님의 은혜를 고백합니다!
사랑으로 인해 세상이 밝아져도
함께하는 세상이라",0.8005765676498413,0.7852317094802856,0.1994234323501587,아름다운 추억,정겨웠던 삶에서 떠오른 아름다운 추억에서 우리의 사랑임을 알았습니다 백발이 성성하면서도 사랑하면서 행복을 느끼며 미소를 주고받으며 다정스럽게 손잡고 걸어 온 당신과 나와의 지난 삶이 행복한 삶임을 알았습니다 세월이 …
오늘 하루,오늘 하루,"아침부터 밤까지 어슴푸레 찬란하다.
그저 한숨을 쉬며 눈을 감고 있다
다시 눈을 감으면
이렇게 맑다.
마음을 흔드는 듯 눈물이 흐른다.
잠결에 들었을 때 비로소 내가 내일을 맞는다.
밤늦도록 눈이 부신다
어젯밤에 나는 그대의 꿈속을 헤맸지만
오늘은 다시 나를 기다린다.
새벽녘의 햇살과 함께
별빛 아래 어둠 속에 서서
눈 덮인 산길을 걸어갈 수 있다.
내일의 기적은 언제나 나의 곁에 있을 것이다. 하나, 둘, 셋. 그대 모두는 내게 가장 소중한 존재이다..",0.7997796535491943,0.7868485450744629,0.20022034645080566,기억하세요,햇살 너무나 눈부신 날엔 비바람에 어둡고 적막했던 날을 기억해요 시간이 나를 재촉하는 날엔 숨 막히도록 더디 흐르던 날을 기억해요 해가 뜨는 새벽엔 하루가 저물던 쓸쓸함을 심통이 나서 이기고 싶을 땐 한 번 더 져주…
