prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
달빛 바다,달빛 바다,"창가에 비친 달을 보며
새삼 떠오르는 달이 뻐근하다
한낮이면 눈물로 가득 찬 달빛에 젖어서
바람을 타고 지나가는 물소리에 눈을 뜨고
하늘은 맑은데
이제는 저물어가고 있는
달빛도 지워지지 않는 고요
이렇게 아름다운 밤은
저 멀리 한곳에 모여있는
별빛들이 들려주는 노랫소리 속에
순수의 길을 걸어가는
노래의 언덕에는 별빛이 있고
그 속에서
달빛을 만끽하며 달리는
그리움의 시간이 있을 때면
꿈과 그리움이
오랜 추억으로",0.848541796207428,0.8463081121444702,0.15145820379257202,가을이 오기전 별빛의 종소리에 초대받아 은색 울림과,당신의 식탁에 따듯한 차 한 잔 찬바람에 놀란 노래들을 달래주고 이제 별들이 보여주는 책을 읽어야 할 시간이면 당신의 꿈속 변하지 않는 초록색을 찾아와 동화의 끈을 묶어봅니다 이제 신비롭게도 마음의 골목길은 찾아오고…
푸른  숲,푸른  숲,"는 꿈이 아니라 꿈을 꾸고 있는 것 같아요
푸른  숲이 주는 아름다운 감동이
어디선가 날아와도
그 속에 숨어있는 듯 한 느낌의 노래
그리고 그 안에서
파란 하늘 아래
꿈으로 피어날 때
바람과 함께 숨 쉬게 될 겁니다
숲은 늘 새로운 것을 불러낼 수 있지만
오늘도 그리움만 남겨둔 채
아름다움은 아직
여전히 그늘에 머무르고 있어요
또한 우리 모두 꿈꾸며 살아가는 나무들입니다.)
산까치, 꽃봉오리처럼 말없이 지나갈 수 없는 것들",0.8460293412208557,0.8398699760437012,0.1539706587791443,숲의 이름을 주고 빌려온,별빛이 너무 밝아 마음에 애태움을 다 가질 수 없어 하나둘 내어주고 이제 빈 곳이 되어버린 생각의 반쯤 지나온 나뭇잎 외로움의 하나 기다림 그렇게 알 수 없는 당신의 꿈이 어느 곳에서도 바라보고 있다면 아름다움의 느…
달빛 미소,달빛 미소,"눈부신 햇살 아래,
반짝이는 빛내기
고요함 가득 채워진 얼굴들
무엇을 그리도 좋아할까요
열린 문으로 향하세요,
그렇게 고운 미소는
아름다운 웃음으로 비쳐 봅니다
이웃 사랑 속에도 빛나는 추억
너와 함께 있어주는 아름다운 모습
달빛이 되어도
사랑한 사람들 마음속에 오래도록 남는
그리운 날의 모습들이여
다시 찾은 희망의 빛으로 비추네요
저만치서 바라보는 너의 눈망울에
더욱 깊어지는 미소를 담아냅니다)./너를",0.8440791368484497,0.82831209897995,0.1559208631515503,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
노을 하늘,노을 하늘,"새들은 하늘을 향해 날고 있네요.
시냇물처럼 깊어가던 가을바람이
순간이 되어서야 시냇물이 흐르고 있습니다.
그때쯤이면 푸른 하늘이 보이고 싶습니다.
나뭇잎 사이로 붉은 기운이 스며들어오고 있을 때입니다.
저도 모르게 내 마음을 스치는 하얀 눈동자 하나면
한없이 아름다운 미소를 지을 수 있겠지요.
아직은 멀었지만
내 마음에는 따뜻한 햇살이 가득하고 있었습니다. 만일 바람이 불어오는 곳이라면
푸른 하늘과 함께 봄은 온전히 내릴 것입니다.""
가을이 다가올수록 바람은 더욱 짙어지고 있음을 알게 되옵니다.
마음이 저무는 것을",0.8438008427619934,0.8312390446662903,0.1561991572380066,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
겨울 별,겨울 별,"이 밤이 지나고 나면 내 마음에도 겨울이 찾아옵니다
얼어붙은 골목길에
겨울이 내리고 있다.
내 마음은 겨울이다.
따뜻한 햇살이 내리쬐는 곳으로
오래 머문다.
아니 떠나간 사람들처럼 쓸쓸하다.
겨울은 한 겹 더 내려앉는다.
저마다의 눈빛도 다시 겨울을 맞고 있습니다.
그런데 계절은 변함이 없다.
지난 겨울, 추운 날들을 돌아보며
눈 내리는 날의 기쁨에 취해서
세상에 소복히 웃었다.
그리고 나는 지금 어디선가 나를 만났다. (처음에는 그저 봄이었을까)
봄이란 단어",0.8432762622833252,0.8272544741630554,0.1567237377166748,봄이 온다.,"아직 바람 끝엔 겨울이 남아 있고, 어제 내린 눈발에 목련 가지도 차가운 계절을 끝까지 품고 있다. 갑자기 밀어닥친 혹한에 강물도 잠시 걸음을 멈추었지만 움츠린 까치는 깨금발로 겨울을 딛고 밤새 굶은 비둘기 떼는 희…"
차가운 미소,차가운 미소,"사랑스럽기만 한 얼굴로 다정다감했던 그 시절
그때는 저도 모르게 미소가 나옵니다
이별의 추억은 어느덧 스르륵 사라져 가고
한없이 쓸쓸해 지던 시절의 사랑은
마음의 아픔으로 묻어나고 있었습니다.
잊을 수 없는 그리움이라는 말이 있습니다.
사랑하는 사람과의 이별에 대한
슬픔과 슬픔의 흔적일 뿐인 것 같습니다
무심결에 자신을 밀어부치던 내 모습은
사랑이 아닌 이별이었으니까요
세상은 아름다웠지만
사랑의 기억 속에 담긴 사랑은 너무 아쉽습니다.,",0.8432296514511108,0.8300443887710571,0.15677034854888916,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
푸른 별,푸른 별,"아련한 사랑의 눈빛으로 맴돌며
아름답고 고운 마음을 품고 있는 것
그렇게 아름다운 사랑이야 말로
살면서 가장 빛나는 한 페이지를 남기고 간다
하얀 하얀 눈으로 별을 바라보던 날
이제 더 이상 살 수 없어서
하늘을 우러러 본다 해도
내게서 떠나가는 내 마음도
그리움의 흔적을 찾아 헤매어 갈 수 없는
깊은 곳에 홀로 서서 이 세상에서 제일 큰 사랑이여.""
푸른 별이 바라보는 순간
한순간이라도 잊지 못할
사랑하는 그대에게 감사하고픈 그 그리움 속에 들어있다
또 하나의",0.8415531516075134,0.8297517895698547,0.15844684839248657,아름다운 사람,"그대는 아름다운 사람 별을 사랑하고 하늘을 사랑하고 먼 곳 슬픔까지 사랑하는 그대는 아름다운 사람 아름다운 사람에게선 꽃 같은 향기가 난다 늘 곁에 있고 싶고 멀리 있으면 그리워진다 언제나 눈으로, 눈으로 사랑을 말…"
모두 위로,모두 위로,"너의 곁에 함께해 주리라
너를 위해 기도하고 싶었지요
어쩌면 내가 먼저 마음을 열어야 할지도 모르겠지만
그렇게만 해 줄 수 있어 좋겠네요).
서로에게 의지하며 같이 기도하자
그리고 그 외로움이 나로 하여금
누군가를 품으면 되고 또 누군가 나를 품으면 될 것 같애
그래서 나도 모르게 웃음이 나올 때가 있죠.
마음도 사랑도
함께 해주시고
함께 행복하게 해주셔서
다시 내 곁을 떠나고 싶은 마음뿐인데
이제는 정말 우리들의 마음이 더 넓어",0.841271162033081,0.7949321866035461,0.15872883796691895,내 그리움이 너의 그리움에게,미안해 함께 걷지 못해서 외로웠구나 나도 그랬어 따뜻한 눈빛이 그리웠고 따뜻한 말 한마디가 그리워서 슬플 때가 있었어 그래도 괜찮다고 생각하자 그리움 하나 품지 못하면 너의 눈빛이 마음이 세상이 따뜻해지고 아름다워질…
정말 멀리,정말 멀리,"한겨울의 고요를 느끼며
살아간다는 것은
세상은 참으로 아름답다!
한 겨울, 이 세상에는
더없이 따뜻한 계절이다.
그것이 나를 얼마나 더 위로하고 있는지
나는 그제야 깨달았다.
지금이야말로 나 또한
고요 속에 살고 있음을.
그렇게 먼 곳에서 왔기에
언젠가는 그대 곁에 있을 수 있겠지.
이제, 이제껏 만나지 못했던 나의 꿈과 희망 그리고
마지막으로 나는 지금 나에게 다가가겠어.
그러나 그것은 또 다른 기다림일 뿐이니
지금 당장이라도 내게 다가올 때
나도 언젠가 떠날",0.840440571308136,0.8115482330322266,0.159559428691864,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
다시 미소,다시 미소,"자꾸만 울어댄다.
사랑하는 사람을 그리워하며.
그리움의 마음 속으로
서로의 마음을 나누며
함께 길을 가는 길, 사랑을 함께 하는 사람
이제 떠나갈 수 없는 사랑이여. 그것은 사랑이다.
그곳은 그 사랑이 여리고
거칠고 험한 길이 아니라
오직 한 그루 나무들의 심장이 될 것이다.),
그런데도 사랑은 그리운가 보다.)를,
너무나 아프고 슬픈 일이다.
하지만 나는 그렇게 슬퍼하지 않는다.
아직도 내 가슴속에 남아 있는 아픔일 뿐이다.)하고 싶지만 그럴 수는 없다.
그래서 이제라도 떠나",0.8384748101234436,0.8166142702102661,0.1615251898765564,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
아름다운 물결,아름다운 물결,"푸른 하늘에 날리는 그리움
이제 저물녘에 서 있는 별빛
저마다 작은 바람들..
그리움의 이름들은 모두
그때가 되면 비로소 빛나도록
천년의 시간을 기다린다.
고요함의 시작은
하나의 기도문과 함께
언제나 하나님의 이름으로
생각의 창문을 열어 놓고
별빛이 되리라.
하늘에는 해와 달이 있고
땅에도 바다가 있다.
하얀 구름으로 가득한 땅엔
작은 구름이 있고, 그 안에는 별이 보인다.
한 가지 기억할 수 없는 꿈
꿈을 꾸는 당신이여
당신의 꿈이",0.8363719582557678,0.826728343963623,0.16362804174423218,그리움의 앞면과 뒷면을 살며시 열어보면,푸름이 일어나고 푸름이 별처럼 일하고 있는 당신의 청춘의 빛남과 당당함 꿈은 또 다른 희망과 소망이 있어 별과 바람이 되고 언덕과 달빛이 날아가 쉴 수 있도록 또 다른 당신의 마음 저편에 서로 쌍둥이처럼 닮은 별의 …
별빛 하늘,별빛 하늘,"푸른 밤하늘을 따라가는 길은 아름답다
밤새도록 하늘을 바라보며
별들의 아름다운 모습을 지켜보고 있다
이렇게 별이 빛나는 곳에
오직 별이 함께한다는 것
무한히 빛나며 빛나게 하는
초록색의 별을
그리움이 심어놓은 그윽함을 알고 있는 듯하다
그런 마음으로 한곳에 서서
사랑하는 사람들과 만나고 싶어요.,
아름다운 추억을 쌓아가면서
하나 둘씩 아름다운 꿈을 꾸는 날들이여. ,
마음에 담아두었던 꿈의 기억을 꺼내어
반딧불처럼 날아오르는 은하수 물결을",0.8354249000549316,0.8215259313583374,0.16457509994506836,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
사랑 미안,사랑 미안,"눈물 젖은 손을 내밀어주고
바람이 불지 않는 한 꾹 참고 기다려준다
그렇게 마음 깊은 곳에 있는 저에게
아직도 내 마음이 남아있을 거라 생각하니
우리의 마음에 너의 생각이 들어오고
사랑하는 그 마음을 알게 되니
내가 다시 만나고 싶다는 소망을 품고 있습니다!.) 라고 말했습니다.
하지만 아무리 노력해도
아직은 이게 끝나기 전까진
그냥 이별하고 싶은 걸까요
눈물이 흐르고 바람이 불어오면
다시 만날 수 있을 거란 희망은 버리지 않고 살아갑니다
마음이",0.8340329527854919,0.7916855812072754,0.16596704721450806,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
겨울 하늘,겨울 하늘,"내 손을 잡아준 건 나뿐이었지만
어딘가에 있는 거라서
나도 모르게 다가왔다.
언젠가 봄바람이 부는 날이면
얼마 전부터는
내 몸에도 괜찮아진다는 걸 알았지.
더불어, 봄이 오는 날은
오직 내가 살아있는 것처럼 나도 살고 있단 말인가!
겨울 하늘은 어디쯤 갔는가?
봄을 기다리는 동안 나는 나를 찾았다.
그곳엔
하늘의 눈빛들이 있었다.
눈빛을 받아내는 순간
나는 비로소 나의 존재를 발견했고
지금 그 모습이 그리워졌다.
그래서인지
나의 마음 속에",0.8331524133682251,0.7919677495956421,0.1668475866317749,봄 눈 내리는 거리,그 언젠가 봄이었다. 너의 손을 잡고 걸었던 거리에 그날을 연상하는 눈이 또 내린다. 찬 바람 속에서도 너의 숨결이 닿으면 따뜻했다. 어느 틈엔가 말없이 내 손을 꼭 쥐던 너의 온기는 눈이 녹아 흐르듯 내 가슴에 스…
지금 살아,지금 살아,"오늘도 아침저녁으로 시린다
내일이면 이 밤이
고요하고 깊어지겠지만
하루 한 번쯤은 꼭 잠들 거야.
살아가는 길은 고단하지만 끝은 희망이다
사랑하는 가족들이여,
어느덧 우리 곁엔 봄꽃이 피어나네요
이제서야 봄이 와서
여기저기서 웃음이 터져나오고 있구나. -
그리운 마음
그렇게 다시 꽃이 피고 지는 계절이 오면 좋으리라.
오늘 하루도
잊혀지지 않는 추억에 젖었으면 하리라. (제8장)
한낮에도 내 손",0.8324264287948608,0.8208972215652466,0.16757357120513916,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
자꾸 만나,자꾸 만나,"나를 깨워준 당신께서
마음에 쏙 들어 간다
살아온 삶이 행복해졌다
언젠가는 다시 만나게 될 거야
당신이여 안녕히 가거라
나도 너처럼 행복한 사람이 되리라
내 곁에 서 있기를 바란다만,
나의 벗이 되어주세요
자신에게 주어진 삶의 무게에 조금이라도 어긋나지 않도록
삶의 무게를 잃지 않도록
우리의 삶은
더 아름다워질 수 있도록
가끔은 나의 행복을 위해
나를 위해 기도하는 날이 올지어다.
사랑과 기다림은 그대에게 있는 것이 아니라
가슴속에",0.8307039141654968,0.8063360452651978,0.16929608583450317,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
노을 미소,노을 미소,"저는 오늘도
아침 햇살처럼 곱게 웃으며 걸어갔습니다
그렇게 스르륵 지나갔다.
오랜만에 찾아온 하늘은
나뭇잎 하나에도
고운 빛깔로 물들였습니다.
저기 있는 저 꽃향기는
시원하게 피어났다 하네요.
저도 모르게 흐느끼었지요.
어쩌면 이 계절이
꽃이라는 것을
저절로 잊게 된 것일까요.)...
그래서 어제도 기다렸다가, 오늘도
마음 같아서는
스스로를 사랑했겠지요...
내게도 그렇게 마음",0.8293333649635315,0.8076044917106628,0.1706666350364685,산수유 꽃,햇볕에 빛나는 노란 꽃잎 사랑의 흔적 따라 나는 길을 걷네. 봄바람에 실려 오는 따스한 향기 지난날의 추억 마음에 남아 흐르는 냇물 물끄러미 바라보며 흘러간 사랑을 생각해보네. 고요한 아침 해맑은 새들의 노래 산수유…
다시 함께,다시 함께,"다시 함께 가자고
어느 날, 갑자기 바람이 분다.
이때는 벌써 봄이 시작된 것이다.
바람과 소음은
내 안에 갇혀있던 그 순간,
무거운 짐을 내려놓고 나는
고운 햇살 속에 잠든다.
내가 떠나간 뒤 처음은 아니었지만
그제야 우리는 만났다.....
우리는 함께 갔지만..
너를 만나기 전까지 너의 이름은
별 하나 없었고
그래서인지 우리는 이별하지 않았다.
나는 영원히 너와 만나지 못할 거라고 생각했다.
함께 가자는 약속에는 변함이 없었다.
다시 한번 떠난다면 반드시 함께 하고 싶었다.
서로에게 길을 열어주고",0.827229380607605,0.7829974293708801,0.17277061939239502,여름 숲,붉은 햇살이 너를 비출 때 나는 숲길을 따라 너에게로 갔다. 숲은 말이 없었지만 모든 것이 고백 같았고 바람은 우리의 이름을 엮어 주었다. 사랑은 아주 서툴렀지만 젖은 이마에 땀방울처럼 빛났고 우리의 손끝이 처음 닿…
계속 위로,계속 위로,"이렇게 내 가슴속에 있는 저렇게.
숨어있는 그리움으로
내 마음속에도
그리움이 남아있고
저렇게 내 가슴을 
추억이 되어주고 있네.
너무 많은 것들을 두고서
왜 그렇게 나를 슬프게 하느냐고 반문하네요.
삶에 있어서 가장 아름다운 것
그런데도 불구하고
내가 할 수 없는 것들에
때론 흔들리기도 하고
나 역시 한없이 외로워하고 있었지요.
그래서 이젠 더 이상
사랑을 찾아 헤매지 않기를, 사랑하는 그대에게
나를 의지할 수만 있다면",0.8266445994377136,0.8075711131095886,0.17335540056228638,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
아름다운 호수,아름다운 호수,"고운 햇살 아래 흐르는
천년을 간절히 바라봅니다
고요하게 흐르던 호수는
순수한 향기로 가득합니다.
강물처럼 흘러가던
달빛은 이미 젖어갑니다.
이제 추억도 사라진 채
수많은 사람들이
함께 어울려 살아가는 것 같습니다./
아름다운 호수란
세상을 떠나가는 시간마다
가슴에 묻어둔 옛이야기입니다. / 
옛 사람들의 마음을 다독여주는
푸른 바다와 함께하는
맑음이란, 그 속에 깃든 사랑의 물결이지요
그렇게 아름다움이 가득한 호수를 보며
내 마음에 맑은 바람이",0.8263145685195923,0.8117570877075195,0.17368543148040771,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
노을 춤,노을 춤,"무심히 바라보는 눈빛과 웃는 모습이 아름답다.
눈물이 비처럼 쏟아진다.
얼굴이 붉게 타오른다.
무서운 발끝에도 서늘함이 느껴져서
너도 모르게 내 손을 잡는다.
하늘에서 내려다보는 이 하얀 하늘은
바람의 옷자락을 타고 흐른다.
한숨 자고 나면 이내 가슴속에 묻어난다.
가벼워진 숨결이 어딘가에 닿으면
그런 추억이 맴돈다.).
노을 춤은 그렇게 잊혀지지 않는 아름다운 춤이다.
춤을 추면 다시 찾아온다.
나는 고고한 삶을 살면서도
아픔을 맛본 적이 없다.
그래서",0.8260563611984253,0.8162013292312622,0.1739436388015747,봄 눈 내리는 거리,그 언젠가 봄이었다. 너의 손을 잡고 걸었던 거리에 그날을 연상하는 눈이 또 내린다. 찬 바람 속에서도 너의 숨결이 닿으면 따뜻했다. 어느 틈엔가 말없이 내 손을 꼭 쥐던 너의 온기는 눈이 녹아 흐르듯 내 가슴에 스…
가끔 만나,가끔 만나,"눈빛에 따라 한숨이 나른하게 새어든다.
새들이 소리 없이 날고 있으니
꿈은 또 다시 피어나며 꿈만 같다.
얼마나 깊은 그리움이 있을까.
눈물 젖은 저기저기
한 방울의 눈물이라도 흘렸으면 좋겠다.
누군가가 내게 다가와, 내가 얼마나 많은 것을 바랐는지 말해주었다.
내게 다가온 이 계절을 어떻게 살아가야 할까.
그런데 왜 나를 그토록 사랑했는지, 내겐 어떤 일이 있었는지는 알 수 없다.
사랑하는 사람이 누구인지도 모르고.!
그럼에도 불구하고 나는 여전히 기다",0.824343204498291,0.8119486570358276,0.17565679550170898,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
몰라 아직,몰라 아직,"우리 모두는 얌전한 노을
그저 그립기만 하는 그대여도
어느덧 어색함 없는 내 마음에 와 닿아 있는 것
내 마음에는 이 세상에 없어지는 것 같은 그런 순간을 놓쳐버린다면
지금도 그리움으로 가득한 시간들
마음 속에서 잠들고 있을지도 모르겠네.
얼마나 아름다운지
이제야 알겠지만 그래도 나는 지금 당신이 사랑하는 사람의 곁에 있어주고 있다는 사실이 너무나 행복해졌어.
그리고 이렇게 떠나간 우리의 가족에게 너무 감사드리고 싶어지는 날들이 많아져서
오늘도 당신은 당",0.8236713409423828,0.8113094568252563,0.1763286590576172,아름다운 추억,정겨웠던 삶에서 떠오른 아름다운 추억에서 우리의 사랑임을 알았습니다 백발이 성성하면서도 사랑하면서 행복을 느끼며 미소를 주고받으며 다정스럽게 손잡고 걸어 온 당신과 나와의 지난 삶이 행복한 삶임을 알았습니다 세월이 …
가을 노래,가을 노래,"그대가 잠들었다
이제 저무는 겨울바람에 흔들렸다
그대는 꿈틀거렸다.
저물녘이었다.
세월은 그렇게 흘러갔지만
가을 바람은 여전했다.
얼마나 늦었는지.
아침잠에서 깨어날 수 있을까
꿈을 꾸고 싶었다.
누군가를 위해 떠나야 했다.
한겨울에도 한적했다. 가고 싶은 마음은 굴뚝같았지만
떠나는 것이 옳았다.
잊지 않으려 애쓰다 지쳤다.""
하늘의 강물이 불어나는 바람에
어느덧 해가 서산에 가까워졌다.
조금씩 바람이 분다.
더",0.8223238587379456,0.815841794013977,0.17767614126205444,그리움의 이편과 저편에 남아있는 편지,이내 가슴속에 따듯한 심장을 가진 햇살이 고운임으로 천년을 그린 마음으로 다시 찾아오는 것 그래서 푸른 하늘이 보이는 처절한 어두운 밤으로 새벽을 다시 짓고 다시 세워지기를 노래의 생각 속에 보낸 외로움이 반복하고 …
차가운 별,차가운 별,"겨울비가 내려도
겨울비가 내리면
눈은 눈물로 가린다
고요함은 강물처럼 흘러가는데
강물은 따뜻해 보이지도 않는다
더운 여름이 온다
한낮이면
산비탈에 있는
바람이 잠든다. 고향의 눈물처럼
내 마음엔 아직도 그립다 보니
어둠의 시간이 흘러가고 있다
아직도 눈을 뜨지 못한 채
그렇게 겨울이 오면
눈을 감으라 하니
그런 생각이 들어서
언젠가는 이 땅에 봄이 올 것 같다
따스하고 부드러운 봄 바람이 불어오겠지만",0.8201988935470581,0.8148518800735474,0.1798011064529419,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
차가운 겨울,차가운 겨울,"따스한 눈 내리는 계절이여
가뭄에 단비 같은 날씨로
겨울의 시작을 알리는 하얀 눈이 내리니
오늘은 더 추워지네.
나도 모르게 흐르는 한숨과 함께
더욱 추위의 늪에서 빠져나오고 싶어
오래도록 가슴에 쌓인
눈물은
그저 서글픔으로만 끝나야 해. 그래야만
아직도 이 추운 겨울을 잊고 싶다
하지만
추위는 언제까지일까?
어느덧 내 마음에 머무는 건
하나뿐인 너를 향한 그리움일지도 몰라
사랑하는 그대에게",0.817754864692688,0.8065075874328613,0.182245135307312,봄이 온다.,"아직 바람 끝엔 겨울이 남아 있고, 어제 내린 눈발에 목련 가지도 차가운 계절을 끝까지 품고 있다. 갑자기 밀어닥친 혹한에 강물도 잠시 걸음을 멈추었지만 움츠린 까치는 깨금발로 겨울을 딛고 밤새 굶은 비둘기 떼는 희…"
아침 햇살,아침 햇살,"밤새 쨍쨍 내리쬐는 햇볕이
햇살이 된 듯 뜨겁게 달궈진다
아침 햇살에 반짝이는
한여름밤, 잠들기 전 한낮의 열기
햇볕은 여름처럼 차갑게 식는다.
내일도 변함없는 내 모습
오늘 이 시간에도 봄빛과 함께 빛나고 싶다.
바람으로 따가운 바람 속에
푸른 꿈을 꾸고 싶어하는 그대들의 마음
오래도록 꿈속에서 깨어날 수 있기를 간절히 바란다. ..
가을비 내리는 날, 하늘 아래 별들이 모여든다하여
천",0.817260205745697,0.7992326021194458,0.18273979425430298,가을이 오기전 별빛의 종소리에 초대받아 은색 울림과,당신의 식탁에 따듯한 차 한 잔 찬바람에 놀란 노래들을 달래주고 이제 별들이 보여주는 책을 읽어야 할 시간이면 당신의 꿈속 변하지 않는 초록색을 찾아와 동화의 끈을 묶어봅니다 이제 신비롭게도 마음의 골목길은 찾아오고…
만나 절대,만나 절대,"어쩜 그리도 간절히 갈망하랴
사랑하면 꼭 봐주리라
어찌 보면 알 수 없는 사랑이야
누군가에게 밉보여도
못해 미워할 일이라
사랑이 어디서 오는 것인지
한순간이라도 그 마음을 알아주고 싶지 않은데도
그런 나를 원망하며 외면하고 있을 때
나를 찾지 못한 채 떠나가는 나를
아무나 찾을 수가 없구나.
더 이상은 견딜 수 없어서
죽도록 후회하게 되는 길일지도 모르니
나의 사랑은 결코 나의 사랑이 아니란 걸 깨달았으니까
그러",0.8086382150650024,0.7835850715637207,0.19136178493499756,사랑은 쉬워도,쉽게 단념하지 못한 때문입니다. 애써 만난 사랑보다 슬픔이 많은 것은 쉽게 떠난 사랑 때문입니다. 고백하기도 전에 떠난 사랑은 잊을 수가 없습니다. 눈물로 떠나보낸 사랑은 지울 수가 없습니다. 사랑이 오긴 쉬워도 노…
계속 멀리,계속 멀리,"내 마음을 들여다볼 수 없는 곳이면
이제 막 봄이 시작되고 있네.
지긋하게 봄을 기다리는 사람들
그들이 곁에 있어줘서 고맙습니다.
어쩌면 이 세상의 모든 것들에 둘러싸여서
잊혀져가고 있을지도 모릅니다
바람은 자꾸만 불어오고 있으니까요.
무너지는 하늘 아래
봄의 꿈은 산산조각이 나고 있습니다.
이제는 다 사라져가는 숲길을 걸어보고 싶답니다.
마음을 비워놓고 걸어도
다 지나갈 길이 없는데
이렇게 다시 봄이 오니 얼마나 감사하겠습니까?
그러고 보니",0.8071476221084595,0.7883262038230896,0.19285237789154053,봄이 온다고 해도,봄이 온다니 그만 접어야겠다 한 발 한 발 조심스럽게 정성드려 발자국 남기며 왔는데 지금은 아쉽게 살아지고 남은 것은 한 숨뿐 허나 후회하지 않는다 그 어느 날 하얗게 피어 놓은 꽃이 가슴에 곱게 피어 놓으며 위로해…
다시 못해,다시 못해,"그댈 떠나야 할지도 모르는 날들
마음에 담아 둔
우리의 그리움이었다 싶은 꿈들이 있었다면
이젠 다시 올 수 없는 것들
그건 더더욱 사라져 버리고 싶을 뿐이다
여전히 그리워할 수밖에 없단다
한때, 우리들의 그리움은 어디에 있었을까?
아직도 우리의 가슴 속에 남아 있을까.
하지만 여전히 슬픔에 잠긴 그대들을..
그리움의 시작일 뿐이다.
그래서 오늘도 또 그렇게 찾아올 것이다.
사랑하는 당신만이
오늘 이 시간이 내게 주는 것이란다...! ......... ..............
어찌",0.8061778545379639,0.7888116836547852,0.19382214546203613,못 잊겠지,"별빛이 네모진 창가에 드리울 때, 그리움이 찾아와 마음을 적신다. 곁에 없는 그대의 얼굴, 기억 속에 흐릿해져도 내 마음은 여전히 그리움에 잠긴다. 지난날의 아름다운 추억들도 함께 나눈 즐거움들도 시간의 흐름 속에 …"
