prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
햇살 바람,햇살 바람,"겨울바람 한 점 없는 눈꽃도
봄을 기다리는 기다림은
겨울의 추위에도 흔들리지 않는다
햇살을 보며 봄, 가을, 겨울이 오고 있다
계절마다 꽃이 피는 계절인데
이제는 봄이 왔으니 봄이 온다 하였다.
봄은 오고, 여름은 오고
가을은 깊어지고, 봄은 깊어지고 있단다.
우리 집엔 봄 바람이 피기 전
햇살이 비치고 있구나 싶었다.
언젠가는 꼭 보아야 할 우리 가족들
얼마 남지 않은 생을
오롯한 기억 속에 간직하고 있어서
누구도 아쉬운 마음이 없어.
지금은",0.836435079574585,0.8243999481201172,0.16356492042541504,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
푸른 숲,푸른 숲,"흰 나뭇잎이 지워지려고 하는 것 같군요
초록색 잎사귀들을 보면
푸른 숲은 언제나 아름다운데
흰 낙엽들이 바람에 날려 날아가고 있는 걸 보고 싶습니다
그런데
아직 꽃이 피지 않아서
봄이 무르익는 늦가을에
나무들 사이에 봄꽃이 피어 있다
달빛 속에 숨쉬어 있던 잎들은
노란 꽃망울을 터뜨리며
다시 새싹들의 꿈을 꾸듯
향기로운 추억으로 날아오르고 있네요
녹음이 짙어지는 가을엔
가만히 서있어도
숲속에 사는",0.836259663105011,0.8158047795295715,0.163740336894989,그러한 날엔 하얀 마음에 시작을 다시 꿈으로,숲의 따듯함과 정겨움이 초록색이 되도록 곱게 다려 그리움이 가져온 별들의 기억 속 단풍잎 사랑이 그려낸 가을 속에 앨범을 꺼내어 노래의 순서대로 정리하여 바람이 붉은 하늘에 가져온 별빛의 의자에 저녁놀이 비치도록 아…
항상 하나,항상 하나,"가끔은 언제나 하나가 되어
모두의 마음을 다잡고
하나의 일상을 이어갈 수 있는 길을 찾아보자
바람과 함께
시냇물에 빠져 허우적대는
그대의 마음 속에 숨어있는
작은 눈물은 언제나 하나로 모여
함께 있을 때
사랑하고 기쁨으로
이웃을 행복하게 해주고 싶다
세상은 넓고 인심은 넓어서
한결같이 아름다운 세상을 만들 수 있으리라 확신합니다
내가 살고싶던 세상도 이제는
서로 사랑하며 살수 있어야 한다고
그리고 그것이 바로 나만의 비밀이라는 것을.
아름다운 이 세상에서는",0.8358326554298401,0.8298061490058899,0.1641673445701599,진정한 행복은,별들의 합창이 울려 퍼지는데 죽도록 사랑하며 살아온 길 고운 햇살 내린다네 다정한 가슴에 온화한 미소와 정이 흐르는 오랜 세월 오직 믿음으로 다지며 사랑의 등불로 환히 밝히며 미소가 흐르는 삶이라면 이게 행복이 아닐…
달빛 미소,달빛 미소,"어쩜 저렇게 예쁜 걸까요
달빛을 바라보는 미소가
아름다운가요?
고요함이 고마웠습니다
저절로 울음이 터졌어요
지금은 그 시절이
여전히 아름답다고 하네요.
그때 이후로
언제나 웃으며 사랑했었습니다.
무엇보다 행복했지요.
얼굴에 미소를 띄우며
감미로운 웃음소리가 들려오면
가슴은 어느새 감동의 빛으로 바래옵니다.
사랑도 아름다워서 좋았고
나쁜 마음도 있었지만
한참을 웃음으로 맞이하자
혼자만 있는 삶이란 말",0.835820198059082,0.8197094798088074,0.16417980194091797,너무 그립습니다,작은 사랑을 나누는 인생은 더 아름답고 향기롭다 가슴에 따뜻하게 스미며 순박한 미소로 넉넉히 정 주시며 가슴에 큰 꿈을 넣어 주시던 따뜻한 사랑이 떠오른다 아직도 지워지지 않는 채 초생 달처럼 밝은 얼굴 보이니 가슴…
햇살 파도,햇살 파도,"봄바람도 스쳐 지나가고
여름철 산사태가 나기도 하고
벼랑 끝에 갇힌 채 서있다
시원한 바람이 불어오고
새파란 하늘이 불며 다가오고,
밤은 어둠이 져버리고
그렇지 않으면 또 언제 다시 찾아올지 모르는
겨울을 어찌 견뎌낼 수 있을까
아니면 어김없이 찾아온 계절인가
햇살이 강물처럼 넘실거리고
푸른 물결로 온몸을 감싸는
내 마음의 정열을 가져갈 때
마음 가득 한껏 웃고 울어주면
봄",0.835202693939209,0.8292282819747925,0.16479730606079102,봄이 온다.,"아직 바람 끝엔 겨울이 남아 있고, 어제 내린 눈발에 목련 가지도 차가운 계절을 끝까지 품고 있다. 갑자기 밀어닥친 혹한에 강물도 잠시 걸음을 멈추었지만 움츠린 까치는 깨금발로 겨울을 딛고 밤새 굶은 비둘기 떼는 희…"
매일 함께,매일 함께,"날마다 서로에게 보내는 편지
사랑하는 사람을 향한 그리움처럼
그리움의 시간을 가진다
그대의 아픔을 이해해주던 시간들
이렇게 아름다운 추억에 젖어있으니
내게 주어진 인생은 아름다워질 것이다
언제나 다정하게 웃으며 하루를 보내자
친구들과 즐거운 일상을 만들자
아침저녁으로 마음 산책하며
누구나 하나쯤은 해주고 싶지만
나만 모르는 사람이 있어
잊기 싫고 못쓰면
난 괜찮아요 하며 말을 건네다도
함께 나눌 수 있는 시간이 있다면
한번",0.8323351144790649,0.82246333360672,0.16766488552093506,인연,함께 애도한다거나 축하해줄 수 있는 사이 이해타산만이 아닌 무언가 가슴에 와닿는 아낌없이 격려와 응원으로 곁을 지켜줄 정분 늘상 부족한 나를 소중하게 생각해줄 관계 서로의 삶에 귀중한 시간이되어 스며들 연분 진정한 …
푸른 별,푸른 별,"이젠 하늘빛 찬란한 태양빛이 넘실댄다
하늘이 얼마나 아름다운지
그날은 참 아름다워요
노란 달빛으로 가득한 하늘
푸른 햇살에 빛나는 내 얼굴
나뭇잎에 핀 꽃송이가 하니 떠오른다.
아름다움도 그리움이야
새벽에도 잠들지 않고
눈부신 빛연결로
별빛과 눈부시게 반짝이는 저녁노을에
내 가슴에 뜨거운 물감을 뿌리자
흰옷 입은 아낙네들이 모여든다.······
여전히 푸른 하늘을 볼 수 있는
맑음만이 살",0.8309900164604187,0.8227888345718384,0.1690099835395813,이렇게 이슬비 언덕에도,나무들의 고요함 느낌을 서로의 이슬비를 꺼내 아지랑이처럼 모락모락 피어나고 애태움의 그림들이 마음속에 가지고 있는 오랜 기다림을 분홍빛 색연필이 싱그럽게 그려내는 별과 바람이 되어 꽃들의 창가에 고운 새들처럼 속삭이…
별빛 노래,별빛 노래,"어둠 속에도 별이 빛나는다
어둠이 비치면
별빛이 빛나고
그 너머를 볼 수 있다
꿈은 이 세상 빛이 되는 곳인데
어둠에 잠긴 밤에
마음의 빛은 꿈속의 창으로
아침이 밝아올 때까지도
비오는 밤엔
눈을 감고 있는 별이 하나 있어요
그래서 아름다운 달빛을
향기 가득한 눈으로 바라본다?
별의 향기는 우리 마음속에 들어있고
오직 한 번의 희망과 함께
고요함의 기다림 속에
달빛의 기억이 남아야 하는데
다시 그리움이 온전히
그리움으로",0.8237578868865967,0.8128908276557922,0.17624211311340332,순수와 꿈을 다 물들인 혼자 남아있는 보라색 아침,별빛처럼 온유함을 하얀 입김으로 넣어 둘 수 있는 가슴과 마음의 두 칸이 있는 골방 불을 켜지 않아도 달빛이 들어있는 생각의 시간이 오면 반달만이 당신의 저녁노을을 노래처럼 그려놓아 마음을 밝히고 있습니다. 이렇게 …
좋아 순간,좋아 순간,"그윽한 향기로 기억되는 향기로운 나날들
그때의 나는
나의 마음을 환히 밝혀주는
순간적인 사랑이다.
내게도 사랑은 있다.
우리의 작은 손이 나를 감싸며
미운 나의 영혼을 훑어본다.
이제는 사랑을 할 때면 가슴이 떨린다.
무엇을 바라볼 것인가.
사랑은 내게서 멀어져 가는 것이 아니라
서로에게 있다는 것을 아는 것이다.
진정한 사랑이란 바로 그것이다
내가 먼저 하는 건 내가 하는 일이다. 그렇다고 모든 걸 포기할 수는 없다.
그리고 사랑하는 사람은 나뿐이다.
누군가에게는 내가 있을 뿐이지만 누군가는",0.8184143900871277,0.7974945306777954,0.18158560991287231,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
가을 노래,가을 노래,"겨울이 오면
눈 덮인 산야에는
저마다 한 송이 꽃망울이 피어나고
가을로 향하는 길목엔
가난한 사람들, 가난하고 힘없는 사람들이 가득하다.
지난여름 내 가슴은 온통 흙투성이였다.
얼굴과 목소리는 잿빛으로 타버렸고
살아온 세월의 모든 것들은 저렇게 처참하게 부서져 있었음.
무엇보다 그립던 눈은 뜨거웠다.
내 마음 속 눈물이 흘러간 곳은
추운 겨울이었구나 싶었다.
그날도 밤바람을 맞으며
가슴에 묻어둔 깊은 그리움은",0.818402111530304,0.8049987554550171,0.18159788846969604,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
곁에 바람,곁에 바람,"혼자 있기에 외로웠다
내 마음이 너무도 싱겁다!
그래, 너는 내 곁을 떠나갔어!
마음에 안 들어도
내가 원하는 것만
찾아주고 싶었지 
나는 나를 사랑해
너를 위해 내가 할 수 있는 모든 걸 다 해주었다
나 자신을 향한 사랑은 언제나 나의 마음을 채워준다
나의 사랑이 나에게만 머무르지 않고
서로에게 열려 있다는 거야 
언젠가부터 나는 마음 속에
두려움도 사라지고 오직 한 사람만을 기억하고 있어 
나를 위한 시간이 왔구나
함께 있으면 얼마나 좋을까
그렇게 이제 나도",0.8177690505981445,0.790825366973877,0.18223094940185547,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
아름다운 별,아름다운 별,"봄기운을 머금은 달빛이 가득하여
어제의 그 마음
꽃처럼 하얀 별빛의 향연
오랜만에 만난 반가운 새들이여
아름다운 별이여
내일은 어디서 오는지 모를 줄 알았네.
그날도 변함없이 내일만 바라보고 있노라
고요함 속에 서 있는 내 맘을 들여다보는 순간이니까.
우리가 살고 사는 곳이 바로 이 나라야. 우리는 언제까지나 우리와 함께하며 살아간다고 한다
그래, 오늘은 나를 위한 특별한 날이 아니겠니?
사랑하는 그대여, 저를 위하여",0.8157930970191956,0.8056113123893738,0.18420690298080444,고요함의 빛으로 민들레의 잃어버린 숲속의 시간을 그려 놓을 수 있는 날,보라색 꿈이 있는 손풍금이 학교에 가는 길 노란색 붉은색 당신의 마음으로 언제나 꽃들의 아침 새로운 한날의 시작과 또한 마침이 되어 새롭게 아침햇살의 꿈을 바라봅니다. 언제부터 바라보고 마음과 생각이 되었는지 별과 …
차가운 바람,차가운 바람,"아랑곳하지 않고
강물을 밀어내는다
찬바람이 불 때마다
새벽에 해가 쨍한데도
그럼에도 불구하고
온통 내 몸을 적시고
더욱 단단해져야 하는
불안해하고 있는
그대의 마음속에
눈물이 맺혀있지만
내 마음은 더 깊어져만 가는데
오늘은 그저 눈물로 채워놓은
푸른 아침일 뿐인
고요함 속에 감춰진
마음의 어둠과 어두운 마음을
모두 다 함께 녹여내고 있네.
아름다운 아침, 아름다운 밤. 그대에게 있어서",0.8148420453071594,0.8111055493354797,0.18515795469284058,장미,그대 눈이 향하는 곳에 맑은 창을 들이고 그대? 깊은 잠을 위해 홀로 깨어 돌보는 새벽 두 손 가득히 첫이슬을 모아 그대의 마른 목을 적시고 따순 햇살을 끌어 그대를 입혔던 날들 그대는 붉은 웃음 뒤에 독한 가시를 …
시린 들,시린 들,"바람이 불며 내리는 비를 맞으며
그대를 떠나보낸다
한숨을 내쉬는 그대는
세상에 존재하지 않는 존재여야 한다
너와 함께 이 세상을 떠날 수 없다
우리는 오직 너를 사랑하네.
내 영혼의 고독에 젖은 그대에게서
하나의 슬픔을 찾으려 한다면.""
시린 들녘엔 이슬비처럼 쏟아지던 비가
지난 세월, 우리 마음 속에도
이슬비가 되어버린 듯하다
아직도 풀리지 않은 쉼표들을 생각하며
나는 그대와 함께 이곳을 떠났다네.,
더 이상 머물 곳이 없는 내게",0.8147035241127014,0.8070295453071594,0.18529647588729858,바람아,내 마음을 흔들고 가는 바람아 저무는 빛을 감아 안듯 너는 언제나 늦게서야 찾아온다. 때로는 네 침묵 속에 얼마나 많은 말이 숨어 있는지 이제야 나는 네 음성을 듣는다. 비탈에 외로이 선 나무도 네 지나간 결에 몸을…
정말 혼자,정말 혼자,"고독에 찌든 눈빛으로 나는 나의 기억 속에
내게는 언제나 외로움이 있다.
어느 날 밤
나는 내게 뭔가를 물었고
내가 떠나버린 그날 저녁은
나를 사랑했던 그 날을 생각하며
나에게는 하루하루의 고요
한 시간을 보내고 싶어 한다.
혼자서 조용히 걷고 싶은 순간들을 뒤로하고
나의 모든 것을 지켜보고 싶다.
그리고 너를 영원히 잊지 못할 것 같아.
그러나 이대로도 나 자신을 지킬 수 있어서
이제야 알겠지?
그럼 내가 사랑하는 사람이 되어주마!
아름다운 사람만이 나를 행복하게 할",0.8145931363105774,0.7744678258895874,0.1854068636894226,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
언젠가 오늘,언젠가 오늘,"아흔 살에 내민 첫 사랑
고백하는 하루를 보내고 싶네
나는 늘 바쁘다.
내 맘속에 들어있는 고마움을
잊지 않고 살아왔으니
나 또한 한없는 사랑을 느꼈기 때문이다
사랑은 언제나 내게 있어서
하나뿐인 존재이기에
나의 마음은 늘 나를 위로해 준다
아직 젊지만도
나는 지금껏 해온 모든 것을 다 하고 있으니
우리의 사랑은 나의 마음이라 하소연하지 않아도
어차피 너는 우리 곁에 있을 것이니
너는 영원히 날 사랑해줄게
너도 나는 그대에게",0.8145822882652283,0.8020449876785278,0.18541771173477173,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
아름다운 지금,아름다운 지금,"그대의 꿈을 꾸며보는 곳이면
미소가 피어오르고 웃는다
푸른 하늘에 한줄기 빛이 비치는
하늘에 하나 둘씩 피어오르는
그곳이 아름답다).
지금 내 안에 있는
아름답고 맑은 날들. 그러나 내가 보고싶은 것은
나의 마음들이 아니었다..
당신만이 알 수 있도록 당신을 위한 일이라면
내 마음을 열고 우리를 위해 기도하라.
그래서 우리는 나의 마음의 문을 활짝 열어놓고
나 자신과 당신의 마음에
나를 그려볼 것을 약속한다.....
사랑하는 내 가슴속에도
하나의 사랑이야",0.8141496777534485,0.806956946849823,0.1858503222465515,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
슬픈 눈물,슬픈 눈물,"겨울이면 어김없이 내리는 눈물의 향기에 젖은 가슴의 한숨을 느낍니다.
슬픔은 곧 그 울음에 담겨있습니다.
겨울이 오면 내 몸은 얼어붙기 마련입니다.
그래서 봄날엔 따뜻한 바람이 불어오고
봄날의 추억은 언제나 마음을 설레게 합니다.
그러면 슬픔에 빠지기 쉬운 나약한 마음은
그럴 때일수록 더욱 깊어갑니다
사랑하는 부모님, 저는 사랑하는 가족들
아름다운 세상을 꿈꾸며 살고 있습니다.
누구나가 아름다운 꿈을 꾸고 있다면
당신의 마음속에 있는 아픔만큼은 당신께서도 함께 기뻐할 수",0.8133392333984375,0.8016175031661987,0.1866607666015625,행복 이야기,내일은 더 아름다운 삶을 열며 가슴에 들려오는 당신의 사랑의 숨결을 들으며 진실한 삶을 열어간다 내일을 향한 기대감으로 가슴에 뜨겁게 불타던 사랑으로 임을 바라보며 행복을 꿈꾸며 세월에서 얻은 아픔은 모두 소멸된 가…
매일 매일,매일 매일,"한 달에 한번씩, 한 달에 한두 번은 반드시 만나야하는
사랑과 그리움이 넘치는 날에는
한 달이 멀다 하고 찾아온다.
이제는 또 다른 달로 가는 것이 아닐까
누구에게나 가슴 아픈 일이지만
그것은 언제나 우리의 마음을 울리고 간절히 소망인 것이다.
우리의 마음에 흐르는 바람처럼
어느 누구도 흔들리지 않는 그 순간에도
함께 있는 것은 물론이다.
우리는 서로를 위해 함께 살아가는 것이다.'
하루 세 번씩, 하루 두 번을 만나는
우리 모두에게 사랑이 가득하고,
너무 아름다운 날에요
매일 아침마다 고요하고",0.8120768666267395,0.7998412847518921,0.1879231333732605,진정한 행복은,별들의 합창이 울려 퍼지는데 죽도록 사랑하며 살아온 길 고운 햇살 내린다네 다정한 가슴에 온화한 미소와 정이 흐르는 오랜 세월 오직 믿음으로 다지며 사랑의 등불로 환히 밝히며 미소가 흐르는 삶이라면 이게 행복이 아닐…
햇살 웃음,햇살 웃음,"하늘은
햇살을 비추고
미지의 세계는
눈부신 빛을 내며
빛나는 세상을 향해 날아간다
꿈의 꿈과 희망이 함께 모여드는
그 날들엔 또 다른 세상들이 가득하겠지.
한겨울 추위에 얼어붙어서
세상 밖으로 나와야 했던 시절
날씨 좋은 날은
시원하게 불어오는 바람도
바람이 부을 때마다
별들의 마음을 흔들며
하늘을 수놓으신 그 날의 마음
누구나 한 번쯤은 경험해보았을 것 같아요.
그러던 어느 날,
아무런 빛도 보이지 않고",0.8091027736663818,0.7925963401794434,0.19089722633361816,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
아침 미소,아침 미소,"볕이 불지 않고 선선하니
아침부터 밤까지 기분 좋은 날씨를 맞으며
날씨는 점점 더워졌습니다.
따뜻한 온기가 온몸으로 퍼지면
그렇게 행복은
더 깊어집니다.
나만의 마음을 담은 꽃이 피어나는 모습
하루가 다르게 달라지는
오늘날의 내모습들 
밤하늘에 떠 있는 꽃들이 모여듭니다.
꿈을 꾸고 살아가는 사람들의 모습
우리 모두의 모습이요 꿈이 되는 순간입니다]
저녁 미소 짓는 이들의 모습을 보면서
나의 아름다움을 느낄 수 있습니다.
우리는 늘 서로의 가슴속에 살아있는 것입니다.
내",0.8089987635612488,0.793432354927063,0.19100123643875122,아름다운 추억,정겨웠던 삶에서 떠오른 아름다운 추억에서 우리의 사랑임을 알았습니다 백발이 성성하면서도 사랑하면서 행복을 느끼며 미소를 주고받으며 다정스럽게 손잡고 걸어 온 당신과 나와의 지난 삶이 행복한 삶임을 알았습니다 세월이 …
아침 햇살,아침 햇살,"밤새도록 한낮의 열기로 가득차 있는 밤하늘에
미소 지으며
꿈을 꾸고
밤이 훤히 들여다보이는 새벽녘 하늘 아래
그대 곁에 잠든 그대께
아침 햇살이 비치는 거라네.
오늘은 그대의 첫사랑으로 기억될 것 같아... 
저녁 햇살은 이제야 알겠지? 하고
눈물을 흘리며 물끄러미 바라본다.
언제부터인가 내 가슴에
잠들어 있었는지
얼마나 오랫동안 이랬는지는 모르겠지만
더군다나 낮 동안에도",0.8089213371276855,0.7768399119377136,0.19107866287231445,은방울꽃,내가 깊은 잠속에 빠져 그때 그러기에 지난밤에 내가 그대를 꿈속에서 보았나봐요 살며시 내 이마를 만져주던 그 은방울꽃 향기같은 당신
당신의 미소,당신의 미소,"오늘도 우리는 웃고
함께 즐거워
나만의 행복을 찾아가는 시간이었다
눈으로 보면 언제나 행복하고
웃음으로 보면 항상 아름다워
어느새 행복한 그 날들이 오고 있었다
그리운 얼굴들
미소를 지으며 함께 웃는다
우리만 있으면 모두가 행복할 수 있다
당신의 웃음처럼 당신을 사랑합니다
사랑은 너희에게 줄 것이다
그대여, 그대여! 그대여!
오늘도 나는 나를 위해
오래토록 노래하며 춤을 추겠습니다.
누구보다 잘 알고 있을 우리만을 위하여
그리고 우리의 모든 아름다움을
다시 한번 생각",0.8078409433364868,0.7871271371841431,0.19215905666351318,소박한 한 끼 식사,"찬바람 마다않고 초록빛 얼굴 내민 들풀의 향기 봄꽃을 스치던 바람 겨울바람 되어 불어와도 꽃향기 품고 있어 향기로운 미소, 푸르른 웃음 우리가 보낸 시간 사이사이 함께 한 모두 지나간 일들 중에 사람과 사람이 만나 …"
별빛 춤,별빛 춤,"그 꿈이 영원토록 빛나는 것은
하늘에서 본다는 것뿐이다
바람 따라 흔들리는 하늘도
어떻게든 이 땅에 내려오고 싶은 욕심이다.
비록 어두운 그늘에 가려져 있지만
꿈을 꾸는 순간순간에는
달콤함과 행복함이 함께한다.
그렇지만 꿈을 향해 전진하는
사랑은 모든 것을 바꿀 수 있는 힘이다
세상만사 꽉 채워주는 인생이 되라
사람과 사람, 사람과 세상을 모두 다 사랑하라.
누구도 당신에게서 받은 사랑을 받지 못한다면
더 이상 할 일이 없을 것이다.
인생의 꽃들은
당",0.8063743114471436,0.796317458152771,0.19362568855285645,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
물방울 호수,물방울 호수,"한낮의 햇살과 별빛 아래, 그리고 바람결에 비친 물결의 아름다움은
물결이 넘실거리는 푸른 초원 위에
그렇게 빛나는 꿈이 서려있다
무엇을 보고 무엇을 말해야 할지 알 수 없는 이 세상....
어느 날 그 꿈을 꾼 후로 나는 또 다시 눈을 뜨고 있다
지워버린 추억 속의 거울들 사이에
한 방울 한 방울 흐르듯 반짝이는 빛나는 내 모습
그리고 나를 바라보고 있는 무수한 시선도
저 멀리서 바라볼 수밖에 없다.
우리는 이제 우리의 미래가 아닌가 싶다.,
우리의",0.804783821105957,0.7902096509933472,0.19521617889404297,"나는, 지금 어디쯤 가고 있을까",둥둥! 구름이 떠간다 내가 간다 어느 세상에서부터 왔는지 나는 오늘도 바람의 등에 업혀 스치듯 지나는 나의 삶의 시간과 공간을 통과하고 있다 멀리 보이는 세상의 풍경은 고요한데 저 세상 안에 꽃은 여러 번 피었다 지…
푸른 하늘,푸른 하늘,"새벽을 맞아도 별빛이 떠나지 않는다
별빛은 그리운 것 같지도 않구나.
고개를 숙여도
어느새 저 멀리서 별이 보이면
꿈이 들리는 듯해
언제든지 달려가서 찾아주던 꿈이었다.
세월을 버틴다는 것
하늘에서 솟아오른 붉은 빛은
그때를 기억하는 것
푸른 밤길에는 달과 같은 빛이 있는 듯하고
밤은 언제나 잠들 수 있어
꿈결처럼 밝은 것은
눈앞의 불빛을 받아서
천지를 밝히는 빛이다.
지구를 향해 흐르는 물줄기에도
수많은",0.8045881986618042,0.7930637001991272,0.1954118013381958,순수와 꿈을 다 물들인 혼자 남아있는 보라색 아침,별빛처럼 온유함을 하얀 입김으로 넣어 둘 수 있는 가슴과 마음의 두 칸이 있는 골방 불을 켜지 않아도 달빛이 들어있는 생각의 시간이 오면 반달만이 당신의 저녁노을을 노래처럼 그려놓아 마음을 밝히고 있습니다. 이렇게 …
겨울 별,겨울 별,"어여쁜 그대에게
눈을 흘리며 웃고 있네.
내 마음 속에 봄처럼 피어있는 그리운 얼굴들
봄이 온다
하늘에 날아오르는 새들이여!
겨울별의 향기가 나의 가슴에 스며들어도
그리움이 느껴지면 좋겠지.
어느새 떠나간 하늘 아래,
나는 언제나 그대를 그리워하고 있어. 지난 6월 17일부터 20일까지 미국 뉴욕에서 개최된 제1회 월드사이버댄스대회가 올해로 10주년을 맞았다.
올해 대회는 세계 각국의 댄스동호인들이 모여 만든 순수 아마추어 댄싱 경연대회로 ‘2012 World World Dance",0.8031363487243652,0.798445999622345,0.19686365127563477,별빛의 마음에 다시 서면 아름다움의 본체는,당신의 하늘이 있으면 언제나 푸른 꿈은 별들이 날아옴을 다시 허락합니다. 마음의 언덕 느림처럼 날아와 그리움은 빛남이 되어도 누구에게나 나누어 줄 수 있는 따듯함과 정겨움 때로는 풀잎들의 기다림이 되어 따로 겉옷을 …
차가운 별,차가운 별,"찻잔을 흔들며 손짓으로 말하다
손끝이 떨린다
마음속에 뭔가 있어 보였던 것 같은데
그렇게 잠시 생각을 잊고
찬바람에 눈을 감았다
아무것도 없었던 것은 아닌데
차분하게 앉아보니 그 마음은 더 따뜻해졌다.
언제나 그랬듯이
저 멀리서 별이 날아왔다네.
나뭇잎 사이로 햇살이 비친다.
작은 발자국 소리가 들려오면
한 번만 더 생각해도 벅차올 것만 같다.
어쩌면 저렇게 작은 별을 보며
내 마음속에서 무언가를 보았는지도 모른다.
오늘",0.8026353120803833,0.7891234159469604,0.1973646879196167,오늘 별빛의 중심에 당신의 마음이 있어,새들의 소리도 닦아옵니다 마음이 창문을 열면 별이 그려내는 바람과 꿈의 항로는 따듯한 차 한 잔에 담겨진 가을의 의미 알 수 없음에도 깊은 생각을 가지게 합니다. 강물이 담겨지고 시냇물의 다정함 졸졸 거리며 넘치거나…
다시 미소,다시 미소,"다시 웃으며 다정하게 앉아있다
그렇게 한숨만 쉬고
어느덧 긴 여운으로 젖어들었다
오랜만에 만난 친구들인데도
그런데도
이번에는 또 다른 눈빛을 느낀다!
다시 미소 짓는 그 자리에
한없이 설레며 서서
함께 행복해지기를 기도한다""라고 덧붙였다.
웃음으로 가득찬 그대들이
나를 사랑하며
사랑해주길 바란다고 했다. 그러던 어느 날에도
내가 내 곁을 떠났던 것을 잊지 못하고
돌아온다는 것은 곧 나의 슬픈 마음을 씻어내는 것 같다.
그리고 나에게도 그랬",0.8001706600189209,0.7756983637809753,0.1998293399810791,가고 오지 않는 사람,즐거움을 체험하기 위해 고마운 하루라는 간격사이 하트해수욕장을 싸돌아 다녔던 순간들이 있었다. 하트해수욕장에는 갈매기의 노래가 퍼지고 명사에는 낭만이 스며 있고 잔잔한 파도의 하얀 선율이 공존하는 곳 가만히 상념해보…
겨울 하늘,겨울 하늘,"하얀 설원을
마음껏 달릴 수 있는 곳은?
그런데 왜 나는 내 손을 잡고 있을까?
겨울에
내 마음이  뚫린 건가?
언제부터인가
가슴이 두근거리고 아팠는지
얼굴도 붉어지더니
더워지는 걸 느끼며
눈물이 핑 돈다.
달빛은 또 한 번 스쳐 지나간다...
나는 이제 겨울이 아니다
따뜻한 봄으로 다시 시작하자고
물으면 더 행복할 줄 알았는데
나 역시 이런 계절이다
너무 힘들고 지치니까
아직도 그 자리에 서 있",0.7968013882637024,0.7807892560958862,0.2031986117362976,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
